id,lat,lon,name,type,volume_l,city
677,33.569812,-7.53604,Casablanca_Trash_Bin_677,trash_bin,762,Casablanca
678,33.539736,-7.472083,Casablanca_Trash_Bin_678,trash_bin,696,Casablanca
679,33.481076,-7.615269,Casablanca_Trash_Bin_679,trash_bin,987,Casablanca
680,33.566125,-7.509496,Casablanca_Trash_Bin_680,trash_bin,538,Casablanca
681,33.450362,-7.47719,Casablanca_Residential_681,residential,946,Casablanca
682,33.447413,-7.671599,Casablanca_Trash_Bin_682,trash_bin,856,Casablanca
683,33.537372,-7.480685,Casablanca_Trash_Bin_683,trash_bin,339,Casablanca
684,33.49176,-7.638113,Casablanca_Hospital_684,hospital,2311,Casablanca
685,33.47572,-7.490553,Casablanca_Restaurant_685,restaurant,365,Casablanca
686,33.492227,-7.61464,Casablanca_Trash_Bin_686,trash_bin,723,Casablanca
687,33.47581,-7.611596,Casablanca_Trash_Bin_687,trash_bin,676,Casablanca
688,33.650429,-7.423973,Casablanca_Hospital_688,hospital,3326,Casablanca
689,33.640805,-7.475155,Casablanca_Trash_Bin_689,trash_bin,811,Casablanca
690,33.447165,-7.530896,Casablanca_Trash_Bin_690,trash_bin,564,Casablanca
691,33.482468,-7.594101,Casablanca_Trash_Bin_691,trash_bin,752,Casablanca
692,33.512961,-7.491585,Casablanca_Trash_Bin_692,trash_bin,355,Casablanca
693,33.532906,-7.487285,Casablanca_Trash_Bin_693,trash_bin,210,Casablanca
694,33.502893,-7.474496,Casablanca_Trash_Bin_694,trash_bin,486,Casablanca
695,33.431719,-7.629667,Casablanca_Hotel_695,hotel,4066,Casablanca
696,33.579559,-7.485129,Casablanca_Pharmacy_696,pharmacy,355,Casablanca
697,33.517175,-7.417932,Casablanca_Trash_Bin_697,trash_bin,417,Casablanca
698,33.535605,-7.429078,Casablanca_Trash_Bin_698,trash_bin,793,Casablanca
699,33.647589,-7.435881,Casablanca_Trash_Bin_699,trash_bin,222,Casablanca
700,33.672234,-7.439835,Casablanca_Hospital_700,hospital,2073,Casablanca
701,33.46607,-7.579774,Casablanca_Trash_Bin_701,trash_bin,226,Casablanca
702,33.46046,-7.562234,Casablanca_Trash_Bin_702,trash_bin,632,Casablanca
703,33.601223,-7.52466,Casablanca_Restaurant_703,restaurant,644,Casablanca
704,33.680116,-7.45625,Casablanca_Restaurant_704,restaurant,484,Casablanca
705,33.458684,-7.69789,Casablanca_Trash_Bin_705,trash_bin,910,Casablanca
706,33.448022,-7.473321,Casablanca_Restaurant_706,restaurant,363,Casablanca
707,33.465453,-7.681394,Casablanca_Trash_Bin_707,trash_bin,650,Casablanca
708,33.592893,-7.485285,Casablanca_Trash_Bin_708,trash_bin,881,Casablanca
709,33.448954,-7.581509,Casablanca_Trash_Bin_709,trash_bin,496,Casablanca
710,33.465839,-7.537285,Casablanca_Trash_Bin_710,trash_bin,692,Casablanca
711,33.470885,-7.606499,Casablanca_Restaurant_711,restaurant,281,Casablanca
712,33.423333,-7.562126,Casablanca_Trash_Bin_712,trash_bin,267,Casablanca
713,33.454944,-7.478695,Casablanca_Trash_Bin_713,trash_bin,591,Casablanca
714,33.582379,-7.537497,Casablanca_Residential_714,residential,985,Casablanca
715,33.522347,-7.550345,Casablanca_Residential_715,residential,916,Casablanca
716,33.584548,-7.495013,Casablanca_Trash_Bin_716,trash_bin,643,Casablanca
717,33.624217,-7.509783,Casablanca_Trash_Bin_717,trash_bin,573,Casablanca
718,33.638833,-7.452864,Casablanca_Restaurant_718,restaurant,803,Casablanca
719,33.49066,-7.493774,Casablanca_Trash_Bin_719,trash_bin,239,Casablanca
720,33.615054,-7.438704,Casablanca_Trash_Bin_720,trash_bin,852,Casablanca
721,33.628184,-7.487922,Casablanca_Trash_Bin_721,trash_bin,557,Casablanca
722,33.458294,-7.687721,Casablanca_Restaurant_722,restaurant,521,Casablanca
723,33.595337,-7.505085,Casablanca_Restaurant_723,restaurant,561,Casablanca
724,33.582838,-7.437464,Casablanca_Trash_Bin_724,trash_bin,307,Casablanca
725,33.64337,-7.439623,Casablanca_Residential_725,residential,374,Casablanca
726,33.544424,-7.443558,Casablanca_Hospital_726,hospital,4543,Casablanca
727,33.441904,-7.519263,Casablanca_Trash_Bin_727,trash_bin,529,Casablanca
728,33.455699,-7.46092,Casablanca_Hospital_728,hospital,3214,Casablanca
729,33.513398,-7.433423,Casablanca_Residential_729,residential,392,Casablanca
730,33.564195,-7.492696,Casablanca_Trash_Bin_730,trash_bin,843,Casablanca
731,33.576246,-7.41786,Casablanca_Trash_Bin_731,trash_bin,692,Casablanca
732,33.477064,-7.505322,Casablanca_Trash_Bin_732,trash_bin,954,Casablanca
733,33.453993,-7.536112,Casablanca_Trash_Bin_733,trash_bin,685,Casablanca
734,33.620358,-7.488759,Casablanca_Hospital_734,hospital,4594,Casablanca
735,33.426875,-7.574611,Casablanca_Residential_735,residential,371,Casablanca
736,33.443985,-7.623418,Casablanca_Trash_Bin_736,trash_bin,254,Casablanca
737,33.564818,-7.474309,Casablanca_Hotel_737,hotel,4656,Casablanca
738,33.452407,-7.472596,Casablanca_Trash_Bin_738,trash_bin,937,Casablanca
739,33.600375,-7.500418,Casablanca_Trash_Bin_739,trash_bin,969,Casablanca
740,33.441087,-7.555368,Casablanca_Trash_Bin_740,trash_bin,469,Casablanca
741,33.488415,-7.647525,Casablanca_Hotel_741,hotel,3385,Casablanca
742,33.665565,-7.43561,Casablanca_Restaurant_742,restaurant,580,Casablanca
743,33.548668,-7.573742,Casablanca_Trash_Bin_743,trash_bin,562,Casablanca
744,33.616946,-7.496356,Casablanca_Residential_744,residential,505,Casablanca
745,33.590836,-7.404055,Casablanca_Restaurant_745,restaurant,418,Casablanca
746,33.540889,-7.527619,Casablanca_Trash_Bin_746,trash_bin,412,Casablanca
747,33.438012,-7.632277,Casablanca_Hotel_747,hotel,3142,Casablanca
748,33.498979,-7.584848,Casablanca_Hospital_748,hospital,4131,Casablanca
749,33.666201,-7.464721,Casablanca_Trash_Bin_749,trash_bin,985,Casablanca
750,33.515851,-7.591805,Casablanca_Trash_Bin_750,trash_bin,380,Casablanca
751,33.625385,-7.510952,Casablanca_Trash_Bin_751,trash_bin,664,Casablanca
752,33.648996,-7.450584,Casablanca_Trash_Bin_752,trash_bin,290,Casablanca
753,33.481628,-7.628751,Casablanca_Trash_Bin_753,trash_bin,842,Casablanca
754,33.529303,-7.521078,Casablanca_Trash_Bin_754,trash_bin,382,Casablanca
755,33.453367,-7.706416,Casablanca_Trash_Bin_755,trash_bin,666,Casablanca
756,33.427833,-7.675136,Casablanca_Trash_Bin_756,trash_bin,879,Casablanca
757,33.608933,-7.536325,Casablanca_Trash_Bin_757,trash_bin,273,Casablanca
758,33.499495,-7.667208,Casablanca_Restaurant_758,restaurant,576,Casablanca
759,33.478634,-7.439363,Casablanca_Restaurant_759,restaurant,915,Casablanca
760,33.525856,-7.498265,Casablanca_Trash_Bin_760,trash_bin,835,Casablanca
761,33.534384,-7.489226,Casablanca_Trash_Bin_761,trash_bin,496,Casablanca
762,33.511096,-7.616858,Casablanca_Trash_Bin_762,trash_bin,726,Casablanca
763,33.474487,-7.489531,Casablanca_Trash_Bin_763,trash_bin,464,Casablanca
764,33.476745,-7.584885,Casablanca_Trash_Bin_764,trash_bin,270,Casablanca
765,33.50871,-7.493182,Casablanca_Trash_Bin_765,trash_bin,542,Casablanca
766,33.565403,-7.40868,Casablanca_Residential_766,residential,460,Casablanca
767,33.527694,-7.633106,Casablanca_Trash_Bin_767,trash_bin,575,Casablanca
768,33.453197,-7.527909,Casablanca_Trash_Bin_768,trash_bin,891,Casablanca
769,33.490497,-7.620262,Casablanca_Trash_Bin_769,trash_bin,285,Casablanca
770,33.599371,-7.531901,Casablanca_Hospital_770,hospital,4677,Casablanca
771,33.67053,-7.453698,Casablanca_Restaurant_771,restaurant,717,Casablanca
772,33.446702,-7.685443,Casablanca_Trash_Bin_772,trash_bin,311,Casablanca
773,33.485594,-7.563075,Casablanca_Trash_Bin_773,trash_bin,632,Casablanca
774,33.534553,-7.569999,Casablanca_Restaurant_774,restaurant,416,Casablanca
775,33.504648,-7.485971,Casablanca_Restaurant_775,restaurant,600,Casablanca
776,33.422991,-7.626554,Casablanca_Trash_Bin_776,trash_bin,282,Casablanca
777,33.515956,-7.637743,Casablanca_Hotel_777,hotel,3278,Casablanca
778,33.500051,-7.420388,Casablanca_Trash_Bin_778,trash_bin,261,Casablanca
779,33.605182,-7.418391,Casablanca_Restaurant_779,restaurant,846,Casablanca
780,33.539187,-7.584829,Casablanca_Trash_Bin_780,trash_bin,383,Casablanca
781,33.501433,-7.553624,Casablanca_Trash_Bin_781,trash_bin,788,Casablanca
782,33.51788,-7.632457,Casablanca_Trash_Bin_782,trash_bin,899,Casablanca
783,33.504686,-7.647454,Casablanca_Trash_Bin_783,trash_bin,378,Casablanca
784,33.4937,-7.476575,Casablanca_Trash_Bin_784,trash_bin,983,Casablanca
785,33.620422,-7.422326,Casablanca_Hotel_785,hotel,3962,Casablanca
786,33.453511,-7.649187,Casablanca_Trash_Bin_786,trash_bin,844,Casablanca
787,33.484404,-7.604824,Casablanca_Residential_787,residential,330,Casablanca
788,33.434974,-7.553832,Casablanca_Residential_788,residential,785,Casablanca
789,33.541596,-7.541938,Casablanca_Residential_789,residential,710,Casablanca
790,33.443512,-7.665074,Casablanca_Trash_Bin_790,trash_bin,340,Casablanca
791,33.562016,-7.5577,Casablanca_Trash_Bin_791,trash_bin,854,Casablanca
792,33.45203,-7.604348,Casablanca_Trash_Bin_792,trash_bin,619,Casablanca
793,33.51914,-7.41332,Casablanca_Trash_Bin_793,trash_bin,841,Casablanca
794,33.496895,-7.471258,Casablanca_Trash_Bin_794,trash_bin,458,Casablanca
795,33.452912,-7.672198,Casablanca_Trash_Bin_795,trash_bin,846,Casablanca
796,33.457747,-7.497684,Casablanca_Trash_Bin_796,trash_bin,504,Casablanca
797,33.568184,-7.480996,Casablanca_Trash_Bin_797,trash_bin,306,Casablanca
798,33.549239,-7.576918,Casablanca_Trash_Bin_798,trash_bin,623,Casablanca
799,33.526015,-7.507747,Casablanca_Trash_Bin_799,trash_bin,489,Casablanca
800,33.587029,-7.482636,Casablanca_Trash_Bin_800,trash_bin,513,Casablanca
801,33.861074,-6.809282,Rabat_Restaurant_801,restaurant,200,Rabat
802,34.040552,-6.759126,Rabat_Trash_Bin_802,trash_bin,861,Rabat
803,33.953168,-6.695934,Rabat_Restaurant_803,restaurant,203,Rabat
804,33.873735,-6.874146,Rabat_Trash_Bin_804,trash_bin,245,Rabat
805,33.933115,-6.805614,Rabat_Hotel_805,hotel,3919,Rabat
806,33.900223,-6.935424,Rabat_Pharmacy_806,pharmacy,533,Rabat
807,33.894284,-6.894996,Rabat_Restaurant_807,restaurant,413,Rabat
808,33.935607,-6.85082,Rabat_Trash_Bin_808,trash_bin,987,Rabat
809,34.04902,-6.776299,Rabat_Restaurant_809,restaurant,838,Rabat
810,33.970609,-6.864354,Rabat_Trash_Bin_810,trash_bin,970,Rabat
811,33.982627,-6.884117,Rabat_Trash_Bin_811,trash_bin,254,Rabat
812,33.957222,-6.772087,Rabat_Restaurant_812,restaurant,443,Rabat
813,33.867301,-6.80897,Rabat_Residential_813,residential,743,Rabat
814,34.049042,-6.767211,Rabat_Restaurant_814,restaurant,740,Rabat
815,33.894149,-6.831908,Rabat_Trash_Bin_815,trash_bin,876,Rabat
816,34.031139,-6.77251,Rabat_Restaurant_816,restaurant,564,Rabat
817,33.945765,-6.741627,Rabat_Trash_Bin_817,trash_bin,618,Rabat
818,33.934375,-6.705019,Rabat_Trash_Bin_818,trash_bin,460,Rabat
819,33.924366,-6.866775,Rabat_Trash_Bin_819,trash_bin,539,Rabat
820,33.895784,-6.874171,Rabat_Trash_Bin_820,trash_bin,556,Rabat
821,33.948119,-6.729469,Rabat_Trash_Bin_821,trash_bin,944,Rabat
822,33.879256,-6.847181,Rabat_Restaurant_822,restaurant,491,Rabat
823,33.963478,-6.875339,Rabat_Restaurant_823,restaurant,745,Rabat
824,34.023677,-6.748266,Rabat_Trash_Bin_824,trash_bin,772,Rabat
825,33.938296,-6.813858,Rabat_Trash_Bin_825,trash_bin,244,Rabat
826,33.935464,-6.688458,Rabat_Residential_826,residential,416,Rabat
827,34.006815,-6.664773,Rabat_Trash_Bin_827,trash_bin,232,Rabat
828,33.946379,-6.700843,Rabat_Trash_Bin_828,trash_bin,578,Rabat
829,34.022244,-6.830252,Rabat_Residential_829,residential,948,Rabat
830,33.978303,-6.711188,Rabat_Pharmacy_830,pharmacy,343,Rabat
831,33.990724,-6.797342,Rabat_Trash_Bin_831,trash_bin,234,Rabat
832,33.903207,-6.776646,Rabat_Hospital_832,hospital,3486,Rabat
833,34.004281,-6.814013,Rabat_Residential_833,residential,218,Rabat
834,33.983588,-6.806166,Rabat_Hotel_834,hotel,1861,Rabat
835,33.890274,-6.791964,Rabat_Restaurant_835,restaurant,229,Rabat
836,33.896975,-6.875065,Rabat_Pharmacy_836,pharmacy,712,Rabat
837,33.877392,-6.796403,Rabat_Trash_Bin_837,trash_bin,962,Rabat
838,33.908289,-6.838698,Rabat_Restaurant_838,restaurant,915,Rabat
839,34.020013,-6.746615,Rabat_Restaurant_839,restaurant,773,Rabat
840,33.933117,-6.918473,Rabat_Trash_Bin_840,trash_bin,756,Rabat
841,34.037399,-6.684503,Rabat_Restaurant_841,restaurant,350,Rabat
842,33.96722,-6.895271,Rabat_Trash_Bin_842,trash_bin,618,Rabat
843,34.083688,-6.758176,Rabat_Hospital_843,hospital,3212,Rabat
844,34.045331,-6.724677,Rabat_Hotel_844,hotel,2450,Rabat
845,34.117365,-6.711652,Rabat_Trash_Bin_845,trash_bin,571,Rabat
846,33.89217,-6.914309,Rabat_Trash_Bin_846,trash_bin,390,Rabat
847,33.94291,-6.841014,Rabat_Hotel_847,hotel,3309,Rabat
848,33.878276,-6.772542,Rabat_Trash_Bin_848,trash_bin,765,Rabat
849,33.876528,-6.784896,Rabat_Trash_Bin_849,trash_bin,292,Rabat
850,34.059683,-6.788775,Rabat_Trash_Bin_850,trash_bin,521,Rabat
851,34.001257,-6.860691,Rabat_Trash_Bin_851,trash_bin,418,Rabat
852,33.937934,-6.698019,Rabat_Trash_Bin_852,trash_bin,300,Rabat
853,33.99486,-6.76335,Rabat_Trash_Bin_853,trash_bin,709,Rabat
854,34.090466,-6.691386,Rabat_Trash_Bin_854,trash_bin,380,Rabat
855,33.956492,-6.76472,Rabat_Trash_Bin_855,trash_bin,257,Rabat
856,33.985634,-6.867445,Rabat_Residential_856,residential,321,Rabat
857,33.929284,-6.853881,Rabat_Restaurant_857,restaurant,810,Rabat
858,33.964465,-6.877656,Rabat_Residential_858,residential,296,Rabat
859,34.027394,-6.708072,Rabat_Trash_Bin_859,trash_bin,917,Rabat
860,33.91254,-6.742965,Rabat_Hotel_860,hotel,4772,Rabat
861,33.99449,-6.720765,Rabat_Trash_Bin_861,trash_bin,315,Rabat
862,34.072751,-6.723427,Rabat_Trash_Bin_862,trash_bin,391,Rabat
863,33.919148,-6.898119,Rabat_Trash_Bin_863,trash_bin,630,Rabat
864,33.87693,-6.803917,Rabat_Pharmacy_864,pharmacy,203,Rabat
865,33.981565,-6.693548,Rabat_Restaurant_865,restaurant,292,Rabat
866,33.939999,-6.832063,Rabat_Trash_Bin_866,trash_bin,485,Rabat
867,33.991679,-6.851158,Rabat_Restaurant_867,restaurant,526,Rabat
868,33.903441,-6.802161,Rabat_Pharmacy_868,pharmacy,769,Rabat
869,34.057075,-6.677233,Rabat_Hotel_869,hotel,3326,Rabat
870,34.086458,-6.665643,Rabat_Trash_Bin_870,trash_bin,965,Rabat
871,34.077991,-6.737492,Rabat_Trash_Bin_871,trash_bin,415,Rabat
872,34.064289,-6.700494,Rabat_Residential_872,residential,287,Rabat
873,34.035311,-6.68223,Rabat_Pharmacy_873,pharmacy,733,Rabat
874,33.90277,-6.973007,Rabat_Residential_874,residential,697,Rabat
875,33.997665,-6.749888,Rabat_Trash_Bin_875,trash_bin,811,Rabat
876,33.964603,-6.858927,Rabat_Restaurant_876,restaurant,749,Rabat
877,33.983366,-6.710159,Rabat_Trash_Bin_877,trash_bin,702,Rabat
878,33.991514,-6.665528,Rabat_Hotel_878,hotel,4154,Rabat
879,33.93408,-6.834943,Rabat_Trash_Bin_879,trash_bin,396,Rabat
880,33.874387,-6.805805,Rabat_Trash_Bin_880,trash_bin,493,Rabat
881,33.955802,-6.670276,Rabat_Trash_Bin_881,trash_bin,307,Rabat
882,33.874142,-6.865894,Rabat_Trash_Bin_882,trash_bin,429,Rabat
883,33.94903,-6.757488,Rabat_Hotel_883,hotel,2236,Rabat
884,33.918807,-6.79463,Rabat_Trash_Bin_884,trash_bin,259,Rabat
885,34.019583,-6.736337,Rabat_Trash_Bin_885,trash_bin,568,Rabat
886,33.905647,-6.810203,Rabat_Trash_Bin_886,trash_bin,852,Rabat
887,33.949395,-6.694578,Rabat_Residential_887,residential,372,Rabat
888,33.962124,-6.758703,Rabat_Hotel_888,hotel,4485,Rabat
889,34.042192,-6.793492,Rabat_Trash_Bin_889,trash_bin,805,Rabat
890,33.946585,-6.707852,Rabat_Trash_Bin_890,trash_bin,330,Rabat
891,33.878731,-6.924882,Rabat_Trash_Bin_891,trash_bin,968,Rabat
892,34.043025,-6.715489,Rabat_Trash_Bin_892,trash_bin,763,Rabat
893,34.108964,-6.701756,Rabat_Restaurant_893,restaurant,354,Rabat
894,33.87702,-6.84883,Rabat_Trash_Bin_894,trash_bin,260,Rabat
895,34.032916,-6.666167,Rabat_Residential_895,residential,510,Rabat
896,34.039366,-6.751791,Rabat_Hospital_896,hospital,4839,Rabat
897,34.1031,-6.735691,Rabat_Restaurant_897,restaurant,710,Rabat
898,33.921476,-6.827106,Rabat_Trash_Bin_898,trash_bin,822,Rabat
899,34.042669,-6.812106,Rabat_Trash_Bin_899,trash_bin,435,Rabat
900,34.054948,-6.671632,Rabat_Trash_Bin_900,trash_bin,893,Rabat
901,33.994328,-6.867753,Rabat_Trash_Bin_901,trash_bin,398,Rabat
902,34.038465,-6.784378,Rabat_Restaurant_902,restaurant,988,Rabat
903,33.978628,-6.840503,Rabat_Trash_Bin_903,trash_bin,914,Rabat
904,33.989388,-6.770683,Rabat_Trash_Bin_904,trash_bin,959,Rabat
905,34.120091,-6.694279,Rabat_Trash_Bin_905,trash_bin,908,Rabat
906,33.89444,-6.781447,Rabat_Restaurant_906,restaurant,374,Rabat
907,34.074555,-6.698528,Rabat_Hotel_907,hotel,3655,Rabat
908,33.978376,-6.848857,Rabat_Trash_Bin_908,trash_bin,998,Rabat
909,33.902754,-6.769978,Rabat_Restaurant_909,restaurant,573,Rabat
910,34.054489,-6.73096,Rabat_Trash_Bin_910,trash_bin,439,Rabat
911,34.007837,-6.810975,Rabat_Trash_Bin_911,trash_bin,371,Rabat
912,33.877709,-6.811152,Rabat_Restaurant_912,restaurant,648,Rabat
913,33.935222,-6.76803,Rabat_Trash_Bin_913,trash_bin,733,Rabat
914,34.05379,-6.795968,Rabat_Restaurant_914,restaurant,818,Rabat
915,34.002854,-6.763748,Rabat_Trash_Bin_915,trash_bin,888,Rabat
916,33.924739,-6.75299,Rabat_Trash_Bin_916,trash_bin,493,Rabat
917,34.001421,-6.659755,Rabat_Trash_Bin_917,trash_bin,341,Rabat
918,33.990354,-6.851663,Rabat_Trash_Bin_918,trash_bin,367,Rabat
919,34.095771,-6.748148,Rabat_Trash_Bin_919,trash_bin,451,Rabat
920,34.003425,-6.711192,Rabat_Trash_Bin_920,trash_bin,763,Rabat
921,33.921156,-6.722438,Rabat_Trash_Bin_921,trash_bin,896,Rabat
922,33.872467,-6.774084,Rabat_Trash_Bin_922,trash_bin,676,Rabat
923,34.022059,-6.822423,Rabat_Trash_Bin_923,trash_bin,659,Rabat
924,34.093538,-6.745044,Rabat_Trash_Bin_924,trash_bin,515,Rabat
925,33.985947,-6.677163,Rabat_Restaurant_925,restaurant,809,Rabat
926,33.865906,-6.803585,Rabat_Trash_Bin_926,trash_bin,537,Rabat
927,33.913794,-6.732819,Rabat_Trash_Bin_927,trash_bin,426,Rabat
928,33.962005,-6.851553,Rabat_Trash_Bin_928,trash_bin,855,Rabat
929,34.047015,-6.657431,Rabat_Trash_Bin_929,trash_bin,397,Rabat
930,34.010831,-6.732287,Rabat_Hotel_930,hotel,3214,Rabat
931,33.978528,-6.697939,Rabat_Trash_Bin_931,trash_bin,762,Rabat
932,34.005198,-6.699431,Rabat_Restaurant_932,restaurant,251,Rabat
933,34.044231,-6.667359,Rabat_Trash_Bin_933,trash_bin,317,Rabat
934,33.980308,-6.665302,Rabat_Trash_Bin_934,trash_bin,594,Rabat
935,33.970414,-6.803896,Rabat_Residential_935,residential,459,Rabat
936,33.874533,-6.81686,Rabat_Trash_Bin_936,trash_bin,991,Rabat
937,33.953785,-6.680464,Rabat_Trash_Bin_937,trash_bin,705,Rabat
938,34.036933,-6.710022,Rabat_Trash_Bin_938,trash_bin,634,Rabat
939,33.913728,-6.845729,Rabat_Hotel_939,hotel,3115,Rabat
940,34.056112,-6.739387,Rabat_Trash_Bin_940,trash_bin,951,Rabat
941,34.047516,-6.698441,Rabat_Restaurant_941,restaurant,804,Rabat
942,33.905917,-6.921467,Rabat_Restaurant_942,restaurant,654,Rabat
943,33.865476,-6.849426,Rabat_Trash_Bin_943,trash_bin,440,Rabat
944,34.047855,-6.806577,Rabat_Trash_Bin_944,trash_bin,427,Rabat
945,33.912053,-6.755092,Rabat_Trash_Bin_945,trash_bin,468,Rabat
946,33.938915,-6.852582,Rabat_Hotel_946,hotel,1592,Rabat
947,34.034743,-6.742732,Rabat_Trash_Bin_947,trash_bin,352,Rabat
948,34.067324,-6.654928,Rabat_Restaurant_948,restaurant,251,Rabat
949,33.978491,-6.770335,Rabat_Residential_949,residential,694,Rabat
950,33.925737,-6.93313,Rabat_Restaurant_950,restaurant,966,Rabat
951,34.01051,-6.771563,Rabat_Restaurant_951,restaurant,615,Rabat
952,34.004649,-6.712167,Rabat_Trash_Bin_952,trash_bin,733,Rabat
953,34.014451,-6.780891,Rabat_Trash_Bin_953,trash_bin,245,Rabat
954,33.963196,-6.705243,Rabat_Trash_Bin_954,trash_bin,501,Rabat
955,34.051743,-6.768608,Rabat_Trash_Bin_955,trash_bin,751,Rabat
956,33.980806,-6.673877,Rabat_Trash_Bin_956,trash_bin,687,Rabat
957,33.973387,-6.676819,Rabat_Restaurant_957,restaurant,486,Rabat
958,33.927261,-6.82184,Rabat_Trash_Bin_958,trash_bin,752,Rabat
959,33.963178,-6.898438,Rabat_Hospital_959,hospital,3022,Rabat
960,33.994925,-6.779667,Rabat_Restaurant_960,restaurant,269,Rabat
961,33.981489,-6.885418,Rabat_Hotel_961,hotel,4992,Rabat
962,34.038608,-6.78565,Rabat_Residential_962,residential,584,Rabat
963,33.991934,-6.741616,Rabat_Trash_Bin_963,trash_bin,291,Rabat
964,33.924119,-6.804026,Rabat_Trash_Bin_964,trash_bin,974,Rabat
965,34.006137,-6.681543,Rabat_Trash_Bin_965,trash_bin,265,Rabat
966,34.111023,-6.710408,Rabat_Trash_Bin_966,trash_bin,891,Rabat
967,33.987661,-6.720685,Rabat_Restaurant_967,restaurant,691,Rabat
968,34.028375,-6.765432,Rabat_Trash_Bin_968,trash_bin,523,Rabat
969,33.900629,-6.72514,Rabat_Hospital_969,hospital,3739,Rabat
970,33.985185,-6.818912,Rabat_Trash_Bin_970,trash_bin,409,Rabat
971,33.969296,-6.864941,Rabat_Trash_Bin_971,trash_bin,564,Rabat
972,33.994599,-6.829163,Rabat_Trash_Bin_972,trash_bin,375,Rabat
973,33.948146,-6.769592,Rabat_Hotel_973,hotel,1599,Rabat
974,34.000016,-6.83744,Rabat_Trash_Bin_974,trash_bin,860,Rabat
975,33.998528,-6.774155,Rabat_Restaurant_975,restaurant,667,Rabat
976,33.937756,-6.840309,Rabat_Trash_Bin_976,trash_bin,963,Rabat
977,33.859591,-6.859944,Rabat_Restaurant_977,restaurant,355,Rabat
978,33.96075,-6.686832,Rabat_Hotel_978,hotel,2110,Rabat
979,34.044358,-6.783122,Rabat_Trash_Bin_979,trash_bin,550,Rabat
980,34.092963,-6.713162,Rabat_Restaurant_980,restaurant,942,Rabat
981,33.929725,-6.763757,Rabat_Hospital_981,hospital,1932,Rabat
982,33.923942,-6.951104,Rabat_Trash_Bin_982,trash_bin,573,Rabat
983,33.930839,-6.932811,Rabat_Trash_Bin_983,trash_bin,361,Rabat
984,34.079357,-6.682469,Rabat_Residential_984,residential,327,Rabat
985,34.059227,-6.734557,Rabat_Trash_Bin_985,trash_bin,348,Rabat
986,34.064378,-6.769472,Rabat_Restaurant_986,restaurant,212,Rabat
987,34.088237,-6.690126,Rabat_Trash_Bin_987,trash_bin,336,Rabat
988,33.998587,-6.816866,Rabat_Restaurant_988,restaurant,410,Rabat
989,33.949253,-6.768627,Rabat_Trash_Bin_989,trash_bin,202,Rabat
990,33.885844,-6.851573,Rabat_Trash_Bin_990,trash_bin,633,Rabat
991,34.028439,-6.828143,Rabat_Hotel_991,hotel,4799,Rabat
992,33.920421,-6.773628,Rabat_Restaurant_992,restaurant,659,Rabat
993,33.930517,-6.922724,Rabat_Hotel_993,hotel,2690,Rabat
994,34.091456,-6.695712,Rabat_Residential_994,residential,590,Rabat
995,33.923604,-6.907322,Rabat_Trash_Bin_995,trash_bin,354,Rabat
996,33.969214,-6.842028,Rabat_Trash_Bin_996,trash_bin,962,Rabat
997,33.878914,-6.84454,Rabat_Trash_Bin_997,trash_bin,536,Rabat
998,33.970123,-6.795255,Rabat_Trash_Bin_998,trash_bin,266,Rabat
999,33.90062,-6.932097,Rabat_Trash_Bin_999,trash_bin,334,Rabat
1000,33.905766,-6.752845,Rabat_Restaurant_1000,restaurant,591,Rabat
1001,33.966409,-6.839952,Rabat_Restaurant_1001,restaurant,404,Rabat
1002,34.032411,-6.718595,Rabat_Restaurant_1002,restaurant,442,Rabat
1003,33.973763,-6.830399,Rabat_Residential_1003,residential,422,Rabat
1004,33.88357,-6.930637,Rabat_Trash_Bin_1004,trash_bin,447,Rabat
1005,33.947172,-6.811994,Rabat_Trash_Bin_1005,trash_bin,229,Rabat
1006,34.003884,-6.763397,Rabat_Hotel_1006,hotel,4203,Rabat
1007,33.98266,-6.80601,Rabat_Hospital_1007,hospital,4954,Rabat
1008,33.886945,-6.910536,Rabat_Trash_Bin_1008,trash_bin,707,Rabat
1009,33.889289,-6.837742,Rabat_Hospital_1009,hospital,4241,Rabat
1010,34.04461,-6.769049,Rabat_Residential_1010,residential,946,Rabat
1011,33.941888,-6.891085,Rabat_Trash_Bin_1011,trash_bin,799,Rabat
1012,33.999776,-6.795208,Rabat_Trash_Bin_1012,trash_bin,647,Rabat
1013,33.934586,-6.73121,Rabat_Trash_Bin_1013,trash_bin,637,Rabat
1014,33.937413,-6.696015,Rabat_Trash_Bin_1014,trash_bin,522,Rabat
1015,33.957149,-6.753292,Rabat_Hotel_1015,hotel,3289,Rabat
1016,33.979698,-6.673637,Rabat_Trash_Bin_1016,trash_bin,433,Rabat
1017,34.076114,-6.682449,Rabat_Trash_Bin_1017,trash_bin,260,Rabat
1018,34.036708,-6.805045,Rabat_Trash_Bin_1018,trash_bin,282,Rabat
1019,34.004594,-6.703632,Rabat_Trash_Bin_1019,trash_bin,259,Rabat
1020,33.96659,-6.752703,Rabat_Trash_Bin_1020,trash_bin,844,Rabat
1021,33.980992,-6.836088,Rabat_Trash_Bin_1021,trash_bin,953,Rabat
1022,33.978285,-6.736552,Rabat_Hotel_1022,hotel,4981,Rabat
1023,33.882159,-6.932148,Rabat_Restaurant_1023,restaurant,617,Rabat
